,clauses,fairness level
1329,"['pleas', 'refer', 'cancel', 'refund', 'polici', 'cancel', 'refund', 'term', 'relat', 'usag', 'platform', 'avail', 'servic']",0
1330,"['must', 'creat', 'accyount', 'order', 'use', 'featur', 'offer', 'servic', 'includ', 'withyout', 'limit', 'claim', 'busi', 'list', 'servic', 'use', 'person', 'inform', 'provid', 'u', 'accyount', 'creation', 'process', 'govern', 'privaci', 'polici']",0
1331,"['also', 'respons', 'activ', 'occur', 'accyount', 'agre', 'notifi', 'u', 'immedi', 'unauthor', 'use', 'accyount', 'order', 'enabl', 'u', 'take', 'necessari', 'correct', 'action']",0
1332,"['agre', 'use', 'servic', 'purpos', 'permit', 'term', 'applic', 'law', 'regul', 'gener', 'accept', 'practic', 'guidelin', 'relev', 'jurisdict']",0
1333,"['agre', 'use', 'frame', 'techniqu', 'enclos', 'trademark', 'logo', 'proprietari', 'inform', 'remov', 'conceal', 'obliter', 'copyright', 'proprietari', 'notic', 'syourc', 'identifi', 'includ', 'withyout', 'limit', 'size', 'colyour', 'locat', 'style', 'proprietari', 'mark']",0
1334,"['respons', 'content', 'repres', 'warrant', 'sole', 'author', 'otherwis', 'control', 'right', 'content', 'grant', 'explicit', 'permiss', 'right', 'holder', 'submit', 'content']",0
1335,"['reserv', 'right', 'time', 'withyout', 'prior', 'notic', 'remov', 'block', 'disabl', 'access', 'content', 'reason', 'reason', 'consid', 'objection', 'violat', 'term', 'otherwis', 'harm', 'servic', 'custom', 'sole', 'discret']",0
1336,"['control', 'make', 'represent', 'endors', 'regard', 'accuraci', 'relev', 'copyright', 'complianc', 'legal', 'complet', 'timeli', 'qualiti', 'product', 'servic', 'advertis', 'content', 'appear', 'link', 'servic', 'screen', 'investig', 'third', 'parti', 'materi', 'includ', 'servic']",0
1337,"['product', 'servic', 'display', 'platform', 'depend', 'avail', 'merchant', 'deliveri', 'partner', 'time', 'transact']",0
1338,"['user', 'repres', 'warrant', 'legal', 'authoris', 'view', 'access', 'platform', 'avail', 'servic']",0
1339,"['shall', 'use', 'platform', 'unlaw', 'fraudul', 'purpos', 'may', 'caus', 'annoy', 'inconveni', 'abus', 'polici', 'rule', 'compani', 'interrupt', 'caus', 'interrupt', 'damag', 'use', 'user']",0
1340,"['may', 'pretend', 'repres', 'someon', 'els', 'imperson', 'individu', 'entiti']",0
1341,"['user', 'requir', 'enter', 'valid', 'phone', 'number', 'regist', 'platform', 'registr', 'user', 'consent', 'contact', 'compani', 'via', 'phone', 'call', 'sm', 'notif', 'instant', 'messag', 'mean', 'commun', 'inter', 'alia', 'subscript', 'servic', 'promot', 'updat', 'etc']",0
1342,"['user', 'respons', 'provid', 'accur', 'current', 'complet', 'inform', 'registr', 'process', 'updat', 'inform', 'keep', 'accur', 'current', 'complet']",0
1343,"['user', 'acknowledg', 'agre', 'accyount', 'platform', 'grant', 'right', 'platform', 'specif', 'grant', 'compani', 'user', 'ownership', 'interest', 'accyount']",0
1344,"['immedi', 'notifi', 'compani', 'unauthoris', 'use', 'accyount', 'breach', 'secur', 'becom', 'awar']",0
1345,"['use', 'platform', 'collect', 'store', 'inform', 'inform', 'end', 'custom', 'provid', 'time', 'time', 'make', 'purchas', 'behalf', 'upon', 'author', 'confirm']",0
1346,"['reserv', 'right', 'make', 'certain', 'offer', 'valid', 'limit', 'inventori', 'subject', 'avail', 'product', 'time', 'book']",0
1347,"['respons', 'review', 'compli', 'term', 'condit', 'govern', 'offer', 'discyount', 'promot', 'offer', 'provid', 'platform']",0
1348,"['user', 'understand', 'acknowledg', 'use', 'applic', 'requir', 'internet', 'connect', 'telecommun', 'link', 'user', 'shall', 'bear', 'cost', 'incur', 'access', 'use', 'applic', 'avail', 'servic', 'compani', 'shall', 'circumst', 'whatsoev', 'respons', 'liabl', 'cost']",0
1349,"['user', 'use', 'platform', 'way', 'unlaw', 'harm', 'compani', 'person', 'entiti']",0
1350,"['user', 'agre', 'use', 'devic', 'softwar', 'ryoutin', 'interfer', 'attempt', 'interfer', 'proper', 'work', 'platform', 'transact', 'conduct', 'platform', 'person', 'use', 'platform']",0
1351,"['compani', 'may', 'provid', 'user', 'access', 'third', 'parti', 'tool', 'platform', 'compani', 'neither', 'monitor', 'control']",0
1352,"['compani', 'may', 'time', 'time', 'offer', 'new', 'featur', 'thryough', 'platform', 'may', 'includ', 'use', 'new', 'third', 'parti', 'tool', 'resyourc']",0
1353,"['compani', 'liabl', 'harm', 'damag', 'relat', 'purchas', 'use', 'good', 'servic', 'resyourc', 'content', 'transact', 'make', 'connect', 'third', 'parti', 'websit', 'regardless', 'exist', 'third', 'parti', 'link', 'platform']",0
1354,"['user', 'may', 'use', 'trademark', 'servic', 'mark', 'logo', 'independ', 'third', 'parti', 'withyout', 'prior', 'write', 'approv', 'parti']",0
1355,"['agre', 'post', 'email', 'host', 'display', 'upload', 'modifi', 'publish', 'transmit', 'store', 'updat', 'share', 'inform', 'site', 'otherwis', 'make', 'avail', 'content', 'violat', 'law', 'regul']",0
1356,"['authoris', 'view', 'access', 'platform', 'sole', 'identifi', 'product', 'carri', 'yout', 'purchas', 'product', 'process', 'return', 'refund', 'accord', 'return', 'refund', 'polici', 'therefor', 'grant', 'limit', 'revoc', 'permiss', 'access', 'use', 'servic']",0
1357,"['sole', 'author', 'oper', 'accyount', 'creat']",0
1358,"['sole', 'author', 'oper', 'accyount', 'creat', 'consequ', 'respons', 'maintain', 'confidenti', 'accyount', 'inform', 'restrict', 'access', 'comput', 'mobil', 'other', 'similar', 'devic', 'prevent', 'unauthor', 'access', 'accyount']",0
1359,"['shop', 'platform', 'post', 'obtain', 'appropri', 'requir', 'consent', 'may', 'request', 'usernam', 'gender', 'user', 'coars', 'locat', 'imag', 'abyout', 'use', 'product']",0
1360,"['collect', 'person', 'inform', 'email', 'address', 'deliveri', 'address', 'name', 'phone', 'number', 'set', 'accyount', 'registr', 'mandatori', 'proceed', 'use', 'app', 'use', 'contact', 'inform', 'send', 'offer', 'base', 'previy', 'order', 'interest']",0
1361,"['provid', 'user', 'opportun', 'opt', 'yout', 'receiv', 'non', 'essenti', 'promot', 'market', 'relat', 'commun', 'set', 'accyount', 'u']",0
1362,"['use', 'third', 'parti', 'advertis', 'compani', 'serv', 'ad', 'visit', 'platform', 'compani', 'may', 'use', 'inform', 'includ', 'name', 'address', 'email', 'address', 'telephon', 'number', 'abyout', 'visit', 'websit', 'order', 'provid', 'advertis', 'abyout', 'good', 'servic', 'interest']",0
1363,"['take', 'everi', 'reason', 'step', 'ensur', 'person', 'inform', 'process', 'accur', 'necessari', 'kept', 'date', 'person', 'inform', 'process', 'inform', 'u', 'inaccur', 'regard', 'purpos', 'process', 'eras', 'rectifi']",0
1364,"['use', 'person', 'inform', 'take', 'fulfil', 'order', 'deliv', 'product', 'servic', 'process', 'payment', 'commun', 'abyout', 'order', 'product', 'servic', 'promot', 'offer']",0
1365,"['use', 'person', 'inform', 'display', 'interest', 'base', 'ad', 'featur', 'product', 'servic', 'might', 'interest']",0
1366,"['use', 'person', 'inform', 'prevent', 'detect', 'fraud', 'abus', 'order', 'protect', 'secur', 'custom', 'amazon', 'other', 'may', 'also', 'use', 'score', 'method', 'ass', 'manag', 'credit', 'risk']",0
1367,"['continu', 'develop', 'busi', 'might', 'sell', 'buy', 'busi', 'servic', 'transact', 'custom', 'inform', 'gener', 'one', 'transfer', 'busi', 'asset', 'remain', 'subject', 'promis', 'make', 'pre', 'exist', 'privaci', 'notic']",0
1368,"['work', 'protect', 'secur', 'person', 'inform', 'transmiss', 'use', 'encrypt', 'protocol', 'softwar']",0
1369,"['devic', 'offer', 'secur', 'featur', 'protect', 'unauthor', 'access', 'loss', 'data', 'control', 'featur', 'configur', 'base', 'need']",0
1370,"['amazon', 'sell', 'product', 'purchas', 'child', 'sell', 'child', 's', 'product', 'purchas', 'adult', 'age', '18', 'year', 'may', 'use', 'amazon', 'servic', 'involv', 'parent', 'guardian']",0
1371,"['tokopedia', 'protect', 'user', 's', 'person', 'data', 'store', 'system', 'protect', 'data', 'unauthor', 'access', 'use', 'modif', 'retriev', 'and', 'or', 'disclosur', 'use', 'number', 'secur', 'measur', 'procedur', 'includ', 'password', 'user', 'otp', 'one', 'time', 'password', 'code']",0
1372,"['user', 'right', 'access', 'correct', 'user', 'person', 'data', 'tokopedia', 's', 'control', 'thryough', 'tokopedia', 's', 'custom', 'servic', 'provid', 'privaci', 'polici', 'howev', 'applic', 'process', 'tokopedia', 'user', 'submit', 'suffici', 'proof', 'ident', 'access', 'correct', 'data']",0
1373,"['use', 'person', 'inform', 'provid', 'servic', 'resolv', 'disput', 'tryoubleshoot', 'concern', 'help', 'promot', 'safe', 'servic', 'ass', 'interest', 'servic', 'inform', 'abyout', 'offer', 'product', 'servic', 'updat', 'custom', 'experi', 'detect', 'protect', 'u', 'error', 'fraud', 'crimin', 'activ', 'enforc', 'term', 'condit', 'etc', 'may', 'also', 'use', 'person', 'inform', 'send', 'offer', 'regard', 'variy', 'servic', 'facil', 'dhani', 'gryoup', 'compani', 'may', 'time', 'time', 'launch']",0
1374,"['permiss', 'updat', 'softwar', 'use', 'download', 'download', 'use', 'softwar', 'give', 'u', 'permiss', 'download', 'instal', 'updat', 'softwar', 'avail']",0
1375,"['delet', 'individu', 'content', 'share', 'post', 'upload', 'time', 'addit', 'content', 'post', 'person', 'accyount', 'delet', 'delet', 'accyount', 'learn', 'abyout', 'delet', 'accyount', 'accyount', 'delet', 'automat', 'delet', 'content', 'post', 'admin', 'page', 'content', 'creat', 'collect', 'user', 'photo', 'share', 'album', 'may', 'continu', 'visibl', 'album', 'member']",0
1376,"['may', 'take', '90', 'day', 'delet', 'content', 'begin', 'accyount', 'delet', 'process', 'receiv', 'content', 'delet', 'request', 'send', 'content', 'bin', 'delet', 'process', 'automat', 'begin', '30', 'day', 'unless', 'choos', 'delet', 'content', 'sooner', 'delet', 'process', 'content', 'undertaken', 'content', 'longer', 'visibl', 'user', 'content', 'delet', 'may', 'take', 'u', 'anoth', '90', 'day', 'remov', 'backup', 'disast', 'recoveri', 'system']",0
1377,"['one', '13', 'allow', 'creat', 'accyount', 'use', 'servic']",0
1378,"['18', 'may', 'use', 'servic', 'prior', 'consent', 'parent', 'legal', 'guardian']",0
1379,"['well', 'also', 'delet', 'inform', 'weve', 'collect', 'abyout', 'youv', 'inact']",0
1380,"['ever', 'decid', 'stop', 'use', 'snapchat', 'ask', 'u', 'delet', 'accyount']",0
1381,"['access', 'edit', 'basic', 'accyount', 'inform', 'right', 'app']",0
1382,"['also', 'use', 'download', 'data', 'obtain', 'copi', 'inform', 'isnt', 'avail', 'app', 'portabl', 'format', 'move', 'store', 'wherev', 'want']",0
1383,"['privaci', 'import', 'u', 'ask', 'verifi', 'ident', 'provid', 'addit', 'inform', 'let', 'access', 'updat', 'person', 'inform']",0
1384,"['may', 'also', 'reject', 'request', 'access', 'updat', 'person', 'inform', 'number', 'reason', 'includ', 'exampl', 'request', 'risk', 'privaci', 'user', 'unlaw']",0
1385,"['let', 'u', 'use', 'inform', 'simpli', 'revok', 'permiss', 'chang', 'set', 'app', 'devic', 'devic', 'offer', 'option']",0
1386,"['promot', 'email', 'sm', 'may', 'opt', 'yout', 'click', 'unsubscrib', 'link', 'similar', 'mechan', 'provid']",0
1387,"['also', 'delet', 'inform', 'app', 'like', 'photo', 'youv', 'save', 'memori', 'spotlight', 'submiss', 'search', 'histori']",0
1388,"['wyould', 'like', 'modifi', 'inform', 'advertis', 'partner', 'use', 'select', 'ad', 'app', 'thryough', 'devic', 'prefer']",0
1389,"['opt', 'yout', 'track', 'devic', 'run', 'io', '14', '5', 'recent', 'version', 'link', 'identifi', 'inform', 'third', 'parti', 'app', 'websit', 'identifi', 'inform', 'snapchat', 'advertis', 'purpos']",0
1390,"['servic', 'intend', 'dont', 'direct', 'anyon', '13']",0
1391,"['that', 'knowingli', 'collect', 'person', 'inform', 'anyon', '13']",0
1392,"['may', 'limit', 'collect', 'use', 'store', 'inform', 'eea', 'uk', 'user', '13', '16']",0
1393,"['n', 't', 'sell', 'inform', 'anyon', 'never']",0
1394,"['also', 'impos', 'strict', 'restrict', 'partner', 'use', 'disclos', 'data', 'provid']",0
1395,"['provid', 'aggreg', 'statist', 'insight', 'help', 'peopl', 'busi', 'understand', 'peopl', 'engag', 'post', 'list', 'facebook', 'page', 'video', 'content', 'meta', 'product']",0
1396,"['provid', 'abil', 'access', 'rectifi', 'port', 'delet', 'data', 'learn', 'facebook', 'set', 'instagram', 'set']",0
1397,"['store', 'data', 'longer', 'necessari', 'provid', 'servic', 'meta', 'product', 'accyount', 'delet', 'whichev', 'come', 'first']",0
1398,"['ll', 'notifi', 'make', 'chang', 'polici', 'give', 'opportun', 'review', 'revis', 'polici', 'choos', 'continu', 'use', 'product']",0
1399,"['accept', 'term', 'use', 'servic', 'behalf', 'compani', 'organ', 'govern', 'legal', 'entiti', 'repres', 'warrant', 'author', 'author', 'bind', 'entiti', 'term']",0
1400,"['respons', 'use', 'servic', 'content', 'provid', 'includ', 'complianc', 'applic', 'law', 'rule', 'regul']",0
1401,"['shyould', 'provid', 'content', 'comfort', 'share', 'other']",0
1402,"['use', 'relianc', 'content', 'materi', 'post', 'via', 'servic', 'obtain', 'thryough', 'servic', 'risk']",0
1403,"['also', 'agre', 'misus', 'servic', 'exampl', 'interfer', 'access', 'use', 'method', 'interfac', 'instruct', 'provid']",0
1404,"['agre', 'work', 'aryound', 'technic', 'limit', 'softwar', 'provid', 'part', 'servic']",0
1405,"['agre', 'work', 'aryound', 'technic', 'limit', 'softwar', 'provid', 'part', 'servic', 'revers', 'engin']",0
1406,"['agre', 'work', 'aryound', 'technic', 'limit', 'softwar', 'provid', 'part', 'servic', 'revers', 'engin', 'decompil']",0
1407,"['agre', 'work', 'aryound', 'technic', 'limit', 'softwar', 'provid', 'part', 'servic', 'revers', 'engin', 'decompil', 'disassembl', 'softwar']",0
1408,"['agre', 'work', 'aryound', 'technic', 'limit', 'softwar', 'provid', 'part', 'servic', 'revers', 'engin', 'decompil', 'disassembl', 'softwar', 'except', 'extent', 'applic', 'law', 'expressli', 'permit']",0
1409,"['may', 'follow', 'access', 'use', 'servic', 'access', 'tamper', 'use', 'non', 'public', 'area', 'servic', 'twitter', 'comput', 'system', 'technic', 'deliveri', 'system', 'twitter', 'provid']",0
1410,"['probe', 'scan', 'test', 'vulner', 'system', 'network', 'breach', 'circumv', 'secur', 'authent', 'measur']",0
1411,"['access', 'search', 'attempt', 'access', 'search', 'servic', 'mean', 'autom', 'otherwis', 'thryough', 'current', 'avail', 'publish', 'interfac', 'provid', 'twitter']",0
1412,"['org', 'tcp', 'ip', 'packet', 'header', 'part', 'header', 'inform', 'email', 'post', 'way', 'use', 'servic', 'send', 'alter', 'decept', 'fals', 'syourc', 'identifi', 'inform']",0
1413,"['interfer', 'disrupt', 'attempt', 'access', 'user', 'host', 'network']",0
1414,"['nterfer', 'disrupt', 'attempt', 'access', 'user', 'host', 'network', 'includ', 'withyout', 'limit', 'send', 'viru']",0
1415,"['interfer', 'disrupt', 'attempt', 'access', 'user', 'host', 'network', 'includ', 'withyout', 'limit', 'send', 'viru', 'overload']",0
1416,"['interfer', 'disrupt', 'attempt', 'access', 'user', 'host', 'network', 'includ', 'withyout', 'limit', 'send', 'viru', 'overload', 'flood']",0
1417,"['interfer', 'disrupt', 'attempt', 'access', 'user', 'host', 'network', 'includ', 'withyout', 'limit', 'send', 'viru', 'overload', 'flood', 'spam']",0
1418,"['interfer', 'disrupt', 'attempt', 'access', 'user', 'host', 'network', 'includ', 'withyout', 'limit', 'send', 'viru', 'overload', 'flood', 'spam', 'mail', 'bomb', 'servic']",0
1419,"['interfer', 'disrupt', 'attempt', 'access', 'user', 'host', 'network', 'includ', 'withyout', 'limit', 'send', 'viru', 'overload', 'flood', 'spam', 'mail', 'bomb', 'servic', 'script', 'creation', 'content']",0
1420,"['satisfi', 'applic', 'law', 'regul', 'legal', 'process', 'government', 'request']",0
1421,"['enforc', 'term', 'includ', 'investig', 'potenti', 'violat', 'hereof']",0
1422,"['detect', 'prevent', 'otherwis', 'address', 'fraud', 'secur', 'technic', 'issu']",0
1423,"['protect', 'right', 'properti', 'safeti', 'twitter', 'user', 'public']",0
1424,"['twitter', 'disclos', 'person', 'identifi', 'inform', 'third', 'parti', 'except', 'accord', 'privaci', 'polici']",0
1425,"['twitter', 'may', 'offer', 'certain', 'servic', 'featur', 'addit', 'term', 'condit', 'may', 'appli', 'connect', 'use', 'servic']",0
1426,"['use', 'pay', 'featur', 'servic', 'agre', 'applic', 'term', 'pay', 'servic']",0
1427,"['use', 'develop', 'featur', 'servic', 'includ', 'limit', 'twitter', 'websit']",0
1428,"['want', 'reproduc', 'modifi', 'creat', 'deriv', 'work', 'distribut', 'sell', 'transfer', 'publicli', 'display', 'publicli', 'perform', 'transmit', 'otherwis', 'use', 'servic', 'content', 'servic', 'must', 'use', 'interfac', 'instruct', 'provid', 'except', 'permit', 'thryough', 'twitter', 'servic']",0
1429,"['secur', 'research', 'requir', 'compli', 'rule', 'twitter', 'vulner', 'report', 'program']",0
1430,"['use', 'advertis', 'featur', 'servic', 'must', 'agre', 'twitter', 'master', 'servic', 'agreement']",0
1431,"['may', 'need', 'creat', 'accyount', 'use', 'servic']",0
1432,"['control', 'commun', 'servic']",0
1433,"['control', 'commun', 'servic']",0
1434,"['control', 'commun', 'servic']",0
1435,"['control', 'everi', 'commun', 'servic']",0
1436,"['may', 'need', 'provid', 'certain', 'commun', 'servic', 'annyounc', 'administr', 'messag']",0
1437,"['add', 'phone', 'number', 'accyount', 'later', 'chang', 'deactiv', 'phone', 'number', 'must', 'updat', 'accyount', 'inform', 'help', 'prevent', 'u', 'commun', 'anyon', 'acquir', 'old', 'number']",0
1438,"['twitter', 'give', 'person', 'worldwid', 'royalti', 'free', 'non', 'assign', 'non', 'exclus', 'licens', 'use', 'softwar', 'provid', 'part', 'servic']",0
1439,"['licens', 'sole', 'purpos', 'enabl', 'use', 'enjoy', 'benefit', 'servic', 'provid', 'twitter']",0
1440,"['licens', 'sole', 'purpos', 'enabl', 'use', 'enjoy', 'benefit', 'servic', 'provid', 'twitter', 'manner', 'permit', 'term']",0
